"","region","council","swim_site","time","enterococci_cfu_100ml","water_temperature_c","conductivity_ms_cm","latitude.x","longitude.x","max_temp_C","min_temp_C","precipitation_mm","log_enterococci","class","year","month","yeojohnson_precip","temp_ec_interact","temp_diff","season"
"34792","Sydney Harbour","City of Canada Bay Council","Cabarita Beach","11:45:00",2,1.24442054669009,-0.502075857806865,-33.841448,151.11863,25.2,20.5,-0.289049956365419,1.09861228866811,"Good",2015,2,-0.465934791643836,1.36713570486482,4.7,"Summer"
"34793","Sydney Harbour","Mosman Municipal Council","Edwards Beach","10:43:00",2,1.24442054669009,0.101317232936691,-33.82138,151.25283,25.2,20.5,-0.289049956365419,1.09861228866811,"Good",2015,2,-0.465934791643836,1.36713570486482,4.7,"Summer"
"34794","Sydney Harbour","Northern Beaches Council","Clontarf Pool","09:19:00",2,1.61868264532718,-0.258397878852737,-33.80579,151.25172,25.2,20.5,-0.289049956365419,1.09861228866811,"Good",2015,2,-0.465934791643836,1.77830464561025,4.7,"Summer"
"34795","Sydney Harbour","Lane Cove Council","Woodford Bay","11:21:00",3,1.61868264532718,-0.467264717956275,-33.831968,151.17254,25.2,20.5,-0.289049956365419,1.38629436111989,"Good",2015,2,-0.465934791643836,2.2439706236597,4.7,"Summer"
"34796","Sydney City","Randwick City Council","South Maroubra Rockpool","10:15:00",11,1.61868264532718,0.25216550562258,-33.953515,151.258009,23.1,17.6,-0.370161150349384,2.484906649788,"Good",2015,2,-0.678661051617257,4.02227526926995,5.5,"Summer"
"34797","Northern Sydney","Northern Beaches Council","Warriewood Beach","08:00:00",0,0.870158448053,0.26376921890611,-33.69107,151.309221,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34798","Sydney City","Randwick City Council","Malabar Beach","10:30:00",61,1.24442054669009,0.286976645473169,-33.96436,151.252247,23.1,17.6,-0.370161150349384,4.12713438504509,"Good",2015,2,-0.678661051617257,5.13589082770129,5.5,"Summer"
"34799","Northern Sydney","Northern Beaches Council","Narrabeen Lagoon (Birdwood Park)","07:42:00",36,0.870158448053,-1.08226152198336,-33.703993,151.304952,23.1,17.6,-0.370161150349384,3.61091791264422,"Good",2015,2,-0.678661051617257,3.14207072691328,5.5,"Summer"
"34800","Sydney City","Randwick City Council","Coogee Beach","09:55:00",16,1.24442054669009,0.298580358756699,-33.92076,151.25817,23.1,17.6,-0.370161150349384,2.83321334405622,"Good",2015,2,-0.678661051617257,3.5257088985001,5.5,"Summer"
"34801","Northern Sydney","Northern Beaches Council","Dee Why Beach","07:11:00",2,0.870158448053,0.286976645473169,-33.753299,151.297338,23.1,17.6,-0.370161150349384,1.09861228866811,"Good",2015,2,-0.678661051617257,0.955966764119397,5.5,"Summer"
"34802","Northern Sydney","Northern Beaches Council","Long Reef Beach","07:20:00",77,0.495896349415908,-1.02424295556571,-33.74525,151.30593,23.1,17.6,-0.370161150349384,4.35670882668959,"Good",2015,2,-0.678661051617257,2.16047600262343,5.5,"Summer"
"34803","Sydney City","Randwick City Council","Little Bay Beach","10:54:00",16,1.24442054669009,0.25216550562258,-33.979882,151.251417,23.1,17.6,-0.370161150349384,2.83321334405622,"Good",2015,2,-0.678661051617257,3.5257088985001,5.5,"Summer"
"34804","Northern Sydney","Northern Beaches Council","South Steyne Beach","06:07:00",1,0.870158448053,0.275372932189639,-33.79889,151.2903,23.1,17.6,-0.370161150349384,0.693147180559945,"Good",2015,2,-0.678661051617257,0.603147874908355,5.5,"Summer"
"34805","Northern Sydney","Northern Beaches Council","Newport Beach","09:47:00",0,1.24442054669009,0.25216550562258,-33.653976,151.32375,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34806","Northern Sydney","Northern Beaches Council","Queenscliff Beach","06:26:00",57,0.870158448053,0.0316949532355112,-33.78689,151.28874,23.1,17.6,-0.370161150349384,4.06044301054642,"Good",2015,2,-0.678661051617257,3.53322878846472,5.5,"Summer"
"34807","Northern Sydney","Northern Beaches Council","North Steyne Beach","05:59:00",6,0.870158448053,0.25216550562258,-33.79099,151.28801,23.1,17.6,-0.370161150349384,1.94591014905531,"Good",2015,2,-0.678661051617257,1.69325015535255,5.5,"Summer"
"34808","Sydney City","Waverley Council","Bronte Beach","09:20:00",10,0.870158448053,0.321787785323759,-33.903087,151.26879,23.1,17.6,-0.370161150349384,2.39789527279837,"Good",2015,2,-0.678661051617257,2.08654882917186,5.5,"Summer"
"34809","Northern Sydney","Northern Beaches Council","Mona Vale Beach","08:10:00",0,0.870158448053,0.26376921890611,-33.679704,151.313981,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34810","Northern Sydney","Northern Beaches Council","Freshwater Beach","06:35:00",3,0.870158448053,0.22895807905552,-33.78164,151.29076,23.1,17.6,-0.370161150349384,1.38629436111989,"Good",2015,2,-0.678661051617257,1.20629574981671,5.5,"Summer"
"34811","Northern Sydney","Northern Beaches Council","North Curl Curl Beach","06:50:00",3,0.870158448053,0.275372932189639,-33.767605,151.298194,23.1,17.6,-0.370161150349384,1.38629436111989,"Good",2015,2,-0.678661051617257,1.20629574981671,5.5,"Summer"
"34812","Northern Sydney","Northern Beaches Council","Bilarong Reserve","11:51:00",2,1.61868264532718,-2.54432939570813,-33.710668,151.286896,23.1,17.6,-0.370161150349384,1.09861228866811,"Good",2015,2,-0.678661051617257,1.77830464561025,5.5,"Summer"
"34813","Northern Sydney","Northern Beaches Council","Collaroy Beach","07:28:00",5,0.870158448053,0.286976645473169,-33.732619,151.302884,23.1,17.6,-0.370161150349384,1.79175946922805,"Good",2015,2,-0.678661051617257,1.55911463902775,5.5,"Summer"
"34814","Northern Sydney","Northern Beaches Council","Avalon Beach","09:23:00",0,0.870158448053,0.21735436577199,-33.635658,151.332569,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34815","Sydney City","Randwick City Council","Clovelly Beach","09:36:00",6,0.870158448053,0.286976645473169,-33.914578,151.267659,23.1,17.6,-0.370161150349384,1.94591014905531,"Good",2015,2,-0.678661051617257,1.69325015535255,5.5,"Summer"
"34816","Northern Sydney","Northern Beaches Council","North Narrabeen Beach","07:40:00",7,0.870158448053,0.15933579935434,-33.705557,151.306407,23.1,17.6,-0.370161150349384,2.07944154167984,"Good",2015,2,-0.678661051617257,1.80944362472506,5.5,"Summer"
"34817","Northern Sydney","Northern Beaches Council","Bungan Beach","08:20:00",0,0.870158448053,0.26376921890611,-33.665919,151.320776,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34818","Northern Sydney","Northern Beaches Council","Palm Beach","09:00:00",0,0.870158448053,0.19414693920493,-33.598779,151.325824,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34819","Northern Sydney","Northern Beaches Council","Bilgola Beach","08:36:00",2,0.870158448053,0.25216550562258,-33.645256,151.328774,23.1,17.6,-0.370161150349384,1.09861228866811,"Good",2015,2,-0.678661051617257,0.955966764119397,5.5,"Summer"
"34820","Northern Sydney","Northern Beaches Council","Turimetta Beach","07:54:00",0,0.870158448053,0.275372932189639,-33.698084,151.310937,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34821","Sydney City","Waverley Council","Tamarama Beach","09:13:00",1,1.24442054669009,0.298580358756699,-33.900805,151.270734,23.1,17.6,-0.370161150349384,0.693147180559945,"Good",2015,2,-0.678661051617257,0.862566593369103,5.5,"Summer"
"34822","Sydney City","Randwick City Council","Gordons Bay (East)","09:44:00",9,1.24442054669009,0.298580358756699,-33.915646,151.264558,23.1,17.6,-0.370161150349384,2.30258509299405,"Good",2015,2,-0.678661051617257,2.86538420022411,5.5,"Summer"
"34823","Sydney City","Randwick City Council","Maroubra Beach","10:09:00",1,1.24442054669009,0.298580358756699,-33.948896,151.257459,23.1,17.6,-0.370161150349384,0.693147180559945,"Good",2015,2,-0.678661051617257,0.862566593369103,5.5,"Summer"
"34824","Northern Sydney","Northern Beaches Council","Shelly Beach (Manly)","06:17:00",3,0.495896349415908,0.19414693920493,-33.800514,151.297668,23.1,17.6,-0.370161150349384,1.38629436111989,"Good",2015,2,-0.678661051617257,0.687458312895212,5.5,"Summer"
"34825","Sydney City","Waverley Council","Bondi Beach","09:02:00",1,1.24442054669009,0.25216550562258,-33.891157,151.278267,23.1,17.6,-0.370161150349384,0.693147180559945,"Good",2015,2,-0.678661051617257,0.862566593369103,5.5,"Summer"
"34826","Northern Sydney","Northern Beaches Council","Whale Beach","08:50:00",0,0.870158448053,0.19414693920493,-33.611207,151.332254,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34827","Northern Sydney","Northern Beaches Council","South Curl Curl Beach","06:42:00",0,0.870158448053,0.286976645473169,-33.773397,151.293337,23.1,17.6,-0.370161150349384,0,"Good",2015,2,-0.678661051617257,0,5.5,"Summer"
"34828","Sydney City","Randwick City Council","South Maroubra Beach","10:20:00",1,1.24442054669009,0.286976645473169,-33.951378,151.257322,23.1,17.6,-0.370161150349384,0.693147180559945,"Good",2015,2,-0.678661051617257,0.862566593369103,5.5,"Summer"
"34829","Southern Sydney","Sutherland Shire Council","Wanda Beach","10:17:00",30,0.870158448053,0.286976645473169,-34.04393,151.1622,22.9,18.6,-0.321494433959005,3.43398720448515,"Good",2015,2,-0.545792179517682,2.98811297648865,4.3,"Summer"
"34830","Southern Sydney","Sutherland Shire Council","South Cronulla Beach","10:34:00",30,1.24442054669009,0.286976645473169,-34.055497,151.155347,22.9,18.6,-0.321494433959005,3.43398720448515,"Good",2015,2,-0.545792179517682,4.27332423433219,4.3,"Summer"
"34831","Southern Sydney","Sutherland Shire Council","North Cronulla Beach","10:26:00",47,0.870158448053,0.321787785323759,-34.05101,151.15659,22.9,18.6,-0.321494433959005,3.87120101090789,"Good",2015,2,-0.545792179517682,3.36855826375281,4.3,"Summer"
"34832","Southern Sydney","Sutherland Shire Council","Boat Harbour","09:07:00",30,0.495896349415908,0.333391498607289,-34.038723,151.200127,22.9,18.6,-0.321494433959005,3.43398720448515,"Good",2015,2,-0.545792179517682,1.70290171864512,4.3,"Summer"
"34833","Southern Sydney","Sutherland Shire Council","Shelly Beach (Sutherland)","10:43:00",8,0.870158448053,0.298580358756699,-34.06412,151.15542,22.9,18.6,-0.321494433959005,2.19722457733622,"Good",2015,2,-0.545792179517682,1.91193352823879,4.3,"Summer"
"34834","Southern Sydney","Sutherland Shire Council","Elouera Beach","10:20:00",25,0.870158448053,0.298580358756699,-34.04661,151.15966,22.9,18.6,-0.321494433959005,3.25809653802148,"Good",2015,2,-0.545792179517682,2.83506022713162,4.3,"Summer"
"34835","Southern Sydney","Sutherland Shire Council","Greenhills Beach","09:30:00",3,0.121634250778816,0.321787785323759,-34.03479,151.18418,22.9,18.6,-0.321494433959005,1.38629436111989,"Good",2015,2,-0.545792179517682,0.168620875973716,4.3,"Summer"
"34836","Southern Sydney","Sutherland Shire Council","Oak Park Beach","10:51:00",3,1.24442054669009,0.310184072040229,-34.06984,151.156853,22.9,18.6,-0.321494433959005,1.38629436111989,"Good",2015,2,-0.545792179517682,1.72513318673821,4.3,"Summer"
"34837","Sydney Harbour","Mosman Municipal Council","Edwards Beach","11:01:00",1,0.870158448053,0.0316949532355112,-33.82138,151.25283,22.5,15.9,-0.321494433959005,0.693147180559945,"Good",2015,2,-0.545792179517682,0.603147874908355,6.6,"Summer"
"34838","Sydney Harbour","City of Canada Bay Council","Cabarita Beach","12:18:00",0,1.24442054669009,-0.896602109446882,-33.841448,151.11863,22.5,15.9,-0.321494433959005,0,"Good",2015,2,-0.545792179517682,0,6.6,"Summer"
"34839","Sydney Harbour","Northern Beaches Council","Clontarf Pool","09:42:00",12,0.870158448053,-0.223586739002147,-33.80579,151.25172,22.5,15.9,-0.321494433959005,2.56494935746154,"Good",2015,2,-0.545792179517682,2.23191235222327,6.6,"Summer"
"34840","Sydney Harbour","The City of Sydney","Darling Harbour","08:19:00",8,0.495896349415908,-0.246794165569207,-33.87129,151.20069,22.5,15.9,-0.321494433959005,2.19722457733622,"Good",2015,2,-0.545792179517682,1.08959564674794,6.6,"Summer"
"34841","Sydney Harbour","Lane Cove Council","Woodford Bay","11:42:00",0,1.24442054669009,-1.02424295556571,-33.831968,151.17254,22.5,15.9,-0.321494433959005,0,"Good",2015,2,-0.545792179517682,0,6.6,"Summer"
"34842","Sydney Harbour","Mosman Municipal Council","Balmoral Baths","11:03:00",15,0.870158448053,0.101317232936691,-33.826888,151.253476,22.5,15.9,-0.321494433959005,2.77258872223978,"Good",2015,2,-0.545792179517682,2.41259149963342,6.6,"Summer"
"34843","Sydney Harbour","The Council of the Municipality of Hunters Hill","Woolwich Baths","11:58:00",4,1.24442054669009,-1.02424295556571,-33.83919,151.16949,22.5,15.9,-0.321494433959005,1.6094379124341,"Good",2015,2,-0.545792179517682,2.002817606855,6.6,"Summer"
"34844","Sydney Harbour","Northern Beaches Council","Manly Cove","09:22:00",28,0.870158448053,-0.00311618661507857,-33.79944,151.282519,22.5,15.9,-0.321494433959005,3.36729582998647,"Good",2015,2,-0.545792179517682,2.93008091355637,6.6,"Summer"
"34845","Sydney Harbour","Woollahra Municipal Council","Nielsen Park","08:57:00",15,0.495896349415908,0.13612837278728,-33.849925,151.266231,22.5,15.9,-0.321494433959005,2.77258872223978,"Good",2015,2,-0.545792179517682,1.37491662579042,6.6,"Summer"
"34846","Sydney Harbour","Woollahra Municipal Council","Murray Rose Pool","08:40:00",2,0.495896349415908,0.0781098063696309,-33.871276,151.246974,22.5,15.9,-0.321494433959005,1.09861228866811,"Good",2015,2,-0.545792179517682,0.544797823373972,6.6,"Summer"
"34847","Sydney Harbour","Mosman Municipal Council","Clifton Gardens","11:16:00",4,0.870158448053,0.112920946220221,-33.839154,151.253349,22.5,15.9,-0.321494433959005,1.6094379124341,"Good",2015,2,-0.545792179517682,1.40046599612132,6.6,"Summer"
"34848","Sydney Harbour","Northern Beaches Council","Davidson Reserve","10:12:00",60,1.24442054669009,-3.29857075913758,-33.767929,151.200343,22.5,15.9,-0.321494433959005,4.11087386417331,"Good",2015,2,-0.545792179517682,5.11565590142856,6.6,"Summer"
"34849","Sydney Harbour","Northern Beaches Council","Gurney Crescent Baths","09:54:00",7,1.24442054669009,-1.66244718615986,-33.793451,151.235278,22.5,15.9,-0.321494433959005,2.07944154167984,"Good",2015,2,-0.545792179517682,2.58769978010731,6.6,"Summer"
"34850","Sydney Harbour","Woollahra Municipal Council","Watsons Bay","09:06:00",8,0.495896349415908,0.17093951263787,-33.845115,151.280546,22.5,15.9,-0.321494433959005,2.19722457733622,"Good",2015,2,-0.545792179517682,1.08959564674794,6.6,"Summer"
"34851","Sydney Harbour","Northern Beaches Council","Forty Baskets Pool","09:25:00",22,0.870158448053,-0.165568172584497,-33.803133,151.270604,22.5,15.9,-0.321494433959005,3.13549421592915,"Good",2015,2,-0.545792179517682,2.72837678081207,6.6,"Summer"
"34852","Sydney Harbour","Lane Cove Council","Tambourine Bay","11:53:00",16,1.24442054669009,-1.30273207437043,-33.828066,151.161315,22.5,15.9,-0.321494433959005,2.83321334405622,"Good",2015,2,-0.545792179517682,3.5257088985001,6.6,"Summer"
"34853","Sydney Harbour","Lane Cove Council","Greenwich Baths","11:39:00",0,1.24442054669009,-0.583301850791574,-33.84176,151.1829,22.5,15.9,-0.321494433959005,0,"Good",2015,2,-0.545792179517682,0,6.6,"Summer"
"34854","Sydney Harbour","Mosman Municipal Council","Chinamans Beach","10:58:00",2,0.870158448053,-0.0611347530327282,-33.814094,151.248971,22.5,15.9,-0.321494433959005,1.09861228866811,"Good",2015,2,-0.545792179517682,0.955966764119397,6.6,"Summer"
"34855","Sydney Harbour","Woollahra Municipal Council","Parsley Bay","09:02:00",1,0.495896349415908,0.112920946220221,-33.849889,151.276441,22.5,15.9,-0.321494433959005,0.693147180559945,"Good",2015,2,-0.545792179517682,0.343729156447606,6.6,"Summer"
"34856","Sydney Harbour","Northern Beaches Council","Fairlight Beach","09:24:00",15,0.495896349415908,-0.0379273264656683,-33.800731,151.274778,22.5,15.9,-0.321494433959005,2.77258872223978,"Good",2015,2,-0.545792179517682,1.37491662579042,6.6,"Summer"
"34857","Sydney Harbour","Willoughby City Council","Northbridge Baths","10:32:00",11,1.24442054669009,-0.722546410193934,-33.806043,151.222754,22.5,15.9,-0.321494433959005,2.484906649788,"Good",2015,2,-0.545792179517682,3.09226889160303,6.6,"Summer"
"34858","Sydney Harbour","North Sydney Council","Hayes Street Beach","11:26:00",10,0.870158448053,-0.0379273264656683,-33.841715,151.219382,22.5,15.9,-0.321494433959005,2.39789527279837,"Good",2015,2,-0.545792179517682,2.08654882917186,6.6,"Summer"
"34859","Sydney Harbour","Woollahra Municipal Council","Rose Bay Beach","08:50:00",3,0.495896349415908,0.15933579935434,-33.870027,151.265932,22.5,15.9,-0.321494433959005,1.38629436111989,"Good",2015,2,-0.545792179517682,0.687458312895212,6.6,"Summer"
"34860","Sydney Harbour","Northern Beaches Council","Little Manly Cove","09:17:00",2,0.495896349415908,-0.153964459300967,-33.807232,151.286808,22.5,15.9,-0.321494433959005,1.09861228866811,"Good",2015,2,-0.545792179517682,0.544797823373972,6.6,"Summer"
"34861","Sydney Harbour","Inner West Council","Dawn Fraser Pool","08:06:00",17,0.870158448053,-0.525283284373925,-33.853237,151.172823,22.5,15.9,-0.321494433959005,2.89037175789616,"Good",2015,2,-0.545792179517682,2.51508140314715,6.6,"Summer"
"34862","Sydney Harbour","City of Canada Bay Council","Chiswick Baths","12:25:00",4,1.24442054669009,-0.873394682879822,-33.847168,151.142892,22.5,15.9,-0.321494433959005,1.6094379124341,"Good",2015,2,-0.545792179517682,2.002817606855,6.6,"Summer"
"34863","Southern Sydney","Sutherland Shire Council","Wanda Beach","11:39:00",32,0.495896349415908,0.275372932189639,-34.04393,151.1622,23.4,16.9,-0.402605627942969,3.49650756146648,"Good",2015,1,-0.77656591138136,1.73390533543635,6.5,"Summer"
"34864","Southern Sydney","Sutherland Shire Council","South Cronulla Beach","11:23:00",20,0.495896349415908,0.26376921890611,-34.055497,151.155347,23.4,16.9,-0.402605627942969,3.04452243772342,"Good",2015,1,-0.77656591138136,1.50976756258187,6.5,"Summer"
"34865","Southern Sydney","Sutherland Shire Council","Boat Harbour","12:09:00",56,0.870158448053,0.275372932189639,-34.038723,151.200127,23.4,16.9,-0.402605627942969,4.04305126783455,"Good",2015,1,-0.77656591138136,3.51809521661763,6.5,"Summer"
"34866","Southern Sydney","Sutherland Shire Council","North Cronulla Beach","11:30:00",32,0.495896349415908,0.26376921890611,-34.05101,151.15659,23.4,16.9,-0.402605627942969,3.49650756146648,"Good",2015,1,-0.77656591138136,1.73390533543635,6.5,"Summer"
"34867","Southern Sydney","Sutherland Shire Council","Shelly Beach (Sutherland)","11:15:00",0,0.495896349415908,0.286976645473169,-34.06412,151.15542,23.4,16.9,-0.402605627942969,0,"Good",2015,1,-0.77656591138136,0,6.5,"Summer"
"34868","Southern Sydney","Sutherland Shire Council","Elouera Beach","11:34:00",38,0.495896349415908,0.26376921890611,-34.04661,151.15966,23.4,16.9,-0.402605627942969,3.66356164612965,"Good",2015,1,-0.77656591138136,1.81674684617583,6.5,"Summer"
"34869","Southern Sydney","Sutherland Shire Council","Greenhills Beach","12:01:00",22,0.495896349415908,0.286976645473169,-34.03479,151.18418,23.4,16.9,-0.402605627942969,3.13549421592915,"Good",2015,1,-0.77656591138136,1.55488013529396,6.5,"Summer"
"34870","Southern Sydney","Sutherland Shire Council","Oak Park Beach","11:07:00",3,0.495896349415908,0.26376921890611,-34.06984,151.156853,23.4,16.9,-0.402605627942969,1.38629436111989,"Good",2015,1,-0.77656591138136,0.687458312895212,6.5,"Summer"
"34871","Northern Sydney","Northern Beaches Council","Long Reef Beach","07:53:00",27,-0.252627847858275,0.19414693920493,-33.74525,151.30593,20.7,15.4,-0.402605627942969,3.3322045101752,"Good",2015,1,-0.77656591138136,-0.8418076540292,5.3,"Summer"
"34872","Sydney City","Randwick City Council","Little Bay Beach","07:29:00",30,-0.252627847858275,0.21735436577199,-33.979882,151.251417,20.7,15.4,-0.402605627942969,3.43398720448515,"Good",2015,1,-0.77656591138136,-0.867520797041938,5.3,"Summer"
"34873","Sydney City","Randwick City Council","South Maroubra Rockpool","07:52:00",31,0.121634250778816,0.22895807905552,-33.953515,151.258009,20.7,15.4,-0.402605627942969,3.46573590279973,"Good",2015,1,-0.77656591138136,0.42155218993429,5.3,"Summer"
"34874","Northern Sydney","Northern Beaches Council","Warriewood Beach","08:45:00",14,0.121634250778816,0.286976645473169,-33.69107,151.309221,20.7,15.4,-0.402605627942969,2.70805020110221,"Good",2015,1,-0.77656591138136,0.32939165728249,5.3,"Summer"
"34875","Sydney City","Randwick City Council","Malabar Beach","07:15:00",8,0.121634250778816,0.25216550562258,-33.96436,151.252247,20.7,15.4,-0.402605627942969,2.19722457733622,"Good",2015,1,-0.77656591138136,0.267257765257093,5.3,"Summer"
"34876","Northern Sydney","Northern Beaches Council","Narrabeen Lagoon (Birdwood Park)","08:23:00",750,-0.252627847858275,-3.19413733958581,-33.703993,151.304952,20.7,15.4,-0.402605627942969,6.62140565176413,"Poor",2015,1,-0.77656591138136,-1.67275145960179,5.3,"Summer"
"34877","Northern Sydney","Northern Beaches Council","Dee Why Beach","07:41:00",6,-0.252627847858275,0.403013778308469,-33.753299,151.297338,20.7,15.4,-0.402605627942969,1.94591014905531,"Good",2015,1,-0.77656591138136,-0.49159109308142,5.3,"Summer"
"34878","Sydney City","Randwick City Council","Coogee Beach","08:25:00",9,0.121634250778816,0.26376921890611,-33.92076,151.25817,20.7,15.4,-0.402605627942969,2.30258509299405,"Good",2015,1,-0.77656591138136,0.280073212640802,5.3,"Summer"
"34879","Northern Sydney","Northern Beaches Council","South Steyne Beach","06:26:00",4,0.495896349415908,0.19414693920493,-33.79889,151.2903,20.7,15.4,-0.402605627942969,1.6094379124341,"Good",2015,1,-0.77656591138136,0.79811438538763,5.3,"Summer"
"34880","Northern Sydney","Northern Beaches Council","Queenscliff Beach","07:00:00",110,0.121634250778816,-0.757357550044523,-33.78689,151.28874,20.7,15.4,-0.402605627942969,4.70953020131233,"Good",2015,1,-0.77656591138136,0.572840177556834,5.3,"Summer"
"34881","Northern Sydney","Northern Beaches Council","Newport Beach","12:13:00",17,0.495896349415908,0.0200912399519813,-33.653976,151.32375,20.7,15.4,-0.402605627942969,2.89037175789616,"Good",2015,1,-0.77656591138136,1.43332480319555,5.3,"Summer"
"34882","Northern Sydney","Northern Beaches Council","North Steyne Beach","06:50:00",4,0.121634250778816,0.298580358756699,-33.79099,151.28801,20.7,15.4,-0.402605627942969,1.6094379124341,"Good",2015,1,-0.77656591138136,0.195762774653944,5.3,"Summer"
"34883","Sydney City","Waverley Council","Bronte Beach","08:58:00",3,0.495896349415908,0.275372932189639,-33.903087,151.26879,20.7,15.4,-0.402605627942969,1.38629436111989,"Good",2015,1,-0.77656591138136,0.687458312895212,5.3,"Summer"
"34884","Northern Sydney","Northern Beaches Council","North Curl Curl Beach","07:32:00",0,-0.252627847858275,0.356598925174349,-33.767605,151.298194,20.7,15.4,-0.402605627942969,0,"Good",2015,1,-0.77656591138136,0,5.3,"Summer"
"34885","Northern Sydney","Northern Beaches Council","Bilarong Reserve","12:29:00",720,0.495896349415908,-5.53576668020214,-33.710668,151.286896,20.7,15.4,-0.402605627942969,6.58063913728495,"Poor",2015,1,-0.77656591138136,3.26331492500306,5.3,"Summer"
"34886","Northern Sydney","Northern Beaches Council","Freshwater Beach","07:15:00",24,-0.252627847858275,0.286976645473169,-33.78164,151.29076,20.7,15.4,-0.402605627942969,3.2188758248682,"Good",2015,1,-0.77656591138136,-0.813177672159484,5.3,"Summer"
"34887","Northern Sydney","Northern Beaches Council","Mona Vale Beach","09:00:00",4,0.121634250778816,0.286976645473169,-33.679704,151.313981,20.7,15.4,-0.402605627942969,1.6094379124341,"Good",2015,1,-0.77656591138136,0.195762774653944,5.3,"Summer"
"34888","Northern Sydney","Northern Beaches Council","Turimetta Beach","08:34:00",3,0.121634250778816,0.298580358756699,-33.698084,151.310937,20.7,15.4,-0.402605627942969,1.38629436111989,"Good",2015,1,-0.77656591138136,0.168620875973716,5.3,"Summer"
"34889","Sydney City","Randwick City Council","Maroubra Beach","08:04:00",5,0.121634250778816,0.275372932189639,-33.948896,151.257459,20.7,15.4,-0.402605627942969,1.79175946922805,"Good",2015,1,-0.77656591138136,0.217939320615404,5.3,"Summer"
"34890","Sydney City","Randwick City Council","Gordons Bay (East)","08:47:00",5,0.121634250778816,0.275372932189639,-33.915646,151.264558,20.7,15.4,-0.402605627942969,1.79175946922805,"Good",2015,1,-0.77656591138136,0.217939320615404,5.3,"Summer"
"34891","Sydney City","Waverley Council","Tamarama Beach","09:14:00",8,0.121634250778816,0.26376921890611,-33.900805,151.270734,20.7,15.4,-0.402605627942969,2.19722457733622,"Good",2015,1,-0.77656591138136,0.267257765257093,5.3,"Summer"
"34892","Northern Sydney","Northern Beaches Council","Avalon Beach","11:44:00",0,0.495896349415908,0.19414693920493,-33.635658,151.332569,20.7,15.4,-0.402605627942969,0,"Good",2015,1,-0.77656591138136,0,5.3,"Summer"
"34893","Northern Sydney","Northern Beaches Council","Collaroy Beach","08:04:00",10,-0.626889946495367,0.26376921890611,-33.732619,151.302884,20.7,15.4,-0.402605627942969,2.39789527279837,"Good",2015,1,-0.77656591138136,-1.50321643926606,5.3,"Summer"
"34894","Sydney City","Randwick City Council","Clovelly Beach","08:38:00",15,0.121634250778816,0.25216550562258,-33.914578,151.267659,20.7,15.4,-0.402605627942969,2.77258872223978,"Good",2015,1,-0.77656591138136,0.337241751947432,5.3,"Summer"
"34895","Northern Sydney","Northern Beaches Council","Bilgola Beach","12:00:00",10,0.870158448053,0.17093951263787,-33.645256,151.328774,20.7,15.4,-0.402605627942969,2.39789527279837,"Good",2015,1,-0.77656591138136,2.08654882917186,5.3,"Summer"
"34896","Northern Sydney","Northern Beaches Council","Palm Beach","11:08:00",1,0.495896349415908,0.25216550562258,-33.598779,151.325824,20.7,15.4,-0.402605627942969,0.693147180559945,"Good",2015,1,-0.77656591138136,0.343729156447606,5.3,"Summer"
"34897","Northern Sydney","Northern Beaches Council","North Narrabeen Beach","08:17:00",6,-0.252627847858275,0.20575065248846,-33.705557,151.306407,20.7,15.4,-0.402605627942969,1.94591014905531,"Good",2015,1,-0.77656591138136,-0.49159109308142,5.3,"Summer"
"34898","Northern Sydney","Northern Beaches Council","Bungan Beach","10:39:00",1,0.495896349415908,0.21735436577199,-33.665919,151.320776,20.7,15.4,-0.402605627942969,0.693147180559945,"Good",2015,1,-0.77656591138136,0.343729156447606,5.3,"Summer"
"34899","Northern Sydney","Northern Beaches Council","Shelly Beach (Manly)","06:33:00",17,0.121634250778816,0.17093951263787,-33.800514,151.297668,20.7,15.4,-0.402605627942969,2.89037175789616,"Good",2015,1,-0.77656591138136,0.35156820324395,5.3,"Summer"
"34900","Sydney City","Waverley Council","Bondi Beach","09:30:00",5,0.121634250778816,0.26376921890611,-33.891157,151.278267,20.7,15.4,-0.402605627942969,1.79175946922805,"Good",2015,1,-0.77656591138136,0.217939320615404,5.3,"Summer"
"34901","Northern Sydney","Northern Beaches Council","Whale Beach","11:32:00",0,0.495896349415908,0.19414693920493,-33.611207,151.332254,20.7,15.4,-0.402605627942969,0,"Good",2015,1,-0.77656591138136,0,5.3,"Summer"
